Cell,SampleTemp,total thick,l1,l2,l3,l4,l5,l6,l7,l8
23,21.449609,2.9985,0.193823043,0.848773875,3.146749755,1.227880977,0.648240146,0.629007951,0.769518333,1.138522751
23,21.446074,2.9985,0.193840299,0.848712839,3.14291981,1.227915948,0.648270302,0.629026961,0.769490975,1.138233402
23,21.441937,2.9985,0.193904414,0.848679099,3.135301464,1.227918174,0.648288399,0.629049303,0.769528398,1.138644156
23,21.438105,2.9985,0.193818818,0.848640276,3.147627437,1.227985693,0.648328528,0.629146388,0.769644965,1.138212319
23,21.434644,2.9985,0.193920589,0.848737875,3.137683098,1.228007372,0.648303157,0.629087734,0.769517608,1.138047967
23,21.432622,2.9985,0.193908434,0.848646984,3.13954374,1.228009456,0.648335387,0.629122996,0.769631149,1.137247135
23,21.42992,2.9985,0.193870872,0.848599101,3.15651397,1.228059734,0.648360654,0.629164952,0.769632823,1.137500925
23,21.426974,2.9985,0.193912567,0.848581908,3.139571027,1.228105253,0.648410036,0.629171576,0.769709867,1.138153313
23,21.424615,2.9985,0.193922152,0.848611556,3.148155732,1.228101485,0.648400081,0.629191453,0.769673671,1.138042673
23,21.422698,2.9985,0.193951853,0.848644946,3.143454229,1.228137542,0.648390033,0.629173748,0.769647765,1.137937843
23,21.420407,2.9985,0.1939244,0.848567617,3.138632621,1.228213956,0.648398548,0.62918751,0.769620894,1.137728924
23,21.417913,2.9985,0.193954632,0.848655537,3.138788741,1.228242727,0.648445775,0.629291941,0.769547978,1.137018658
23,21.416584,2.9985,0.193996564,0.848614402,3.136368999,1.228249024,0.648449458,0.629251912,0.769837019,1.13783036
23,21.414694,2.9985,0.193916249,0.848530421,3.138792673,1.22826647,0.64842609,0.62925109,0.76958514,1.137654145
23,21.412797,2.9985,0.193945898,0.848512934,3.144070267,1.228258887,0.64848319,0.629275449,0.769658254,1.137639759
23,21.410958,2.9985,0.193961913,0.848560591,3.14466855,1.228311784,0.64850861,0.629326174,0.769698029,1.137101986
23,21.410346,2.9985,0.193933855,0.848528699,3.144684388,1.228287282,0.648492711,0.62929265,0.769644708,1.137567775
23,21.409165,2.9985,0.193934517,0.848504274,3.140536291,1.228301472,0.648469654,0.6292508,0.76966218,1.139378687
23,21.407029,2.9985,0.193932005,0.848459371,3.143192214,1.228352242,0.64849619,0.629310109,0.769800728,1.138478587
23,21.405608,2.9985,0.193936411,0.848440858,3.14141669,1.228389197,0.64852845,0.62934642,0.769742213,1.137879226
23,21.405127,2.9985,0.193947264,0.848470182,3.133201199,1.228379992,0.648510208,0.629346263,0.769745869,1.13827676
23,21.403685,2.9985,0.193948107,0.848475227,3.15406042,1.22835474,0.648482607,0.62929551,0.769670201,1.137689465
23,21.403232,2.9985,0.193882686,0.848408574,3.139388035,1.228395968,0.648531627,0.629287729,0.769623711,1.137769428
23,21.401659,2.9985,0.193909078,0.848413671,3.141208981,1.228463517,0.64849353,0.629309363,0.769673284,1.138289445
23,21.40216,2.9985,0.193895441,0.848466881,3.135796802,1.228452944,0.648499703,0.629312,0.769561981,1.136383504
23,21.401887,2.9985,0.193855406,0.848400716,3.14961329,1.228440358,0.648529162,0.629354897,0.769701011,1.137042258
23,21.401152,2.9985,0.1938936,0.848414251,3.15357116,1.228430985,0.648499443,0.629343826,0.769634182,1.138529524
23,21.400993,2.9985,0.193823941,0.848363263,3.142456024,1.228501091,0.64858486,0.629358505,0.769702423,1.137951651
24,21.518021,2.9985,0.193130398,0.848487361,3.140468856,1.227148588,0.647515287,0.628346217,0.769160105,1.138382372
24,21.511624,2.9985,0.193116874,0.848414551,0,1.227238765,0.647604186,0.628360356,0.769130486,1.138020604
24,21.504571,2.9985,0.193178682,0.848445387,3.13473042,1.227267934,0.647650003,0.628420267,0.769263181,1.138095533
24,21.497158,2.9985,0.193239392,0.848484395,3.143923072,1.2273711,0.647720906,0.628485017,0.769268017,1.138051402
24,21.490323,2.9985,0.193185859,0.84855315,3.149343901,1.22736592,0.64772032,0.628527838,0.769238011,1.138120249
24,21.483128,2.9985,0.193162461,0.848382888,3.149180373,1.227473001,0.647750779,0.62855287,0.769148436,1.13793695
24,21.476653,2.9985,0.193200538,0.848393305,3.153406375,1.227533257,0.647795027,0.628579384,0.769105998,1.137882297
24,21.472167,2.9985,0.193190484,0.848430769,3.139317038,1.22755315,0.647790132,0.628607233,0.76916095,1.138036501
24,21.466704,2.9985,0.193245406,0.848330709,3.136612595,1.227619259,0.647828589,0.628610842,0.769138809,1.138083246
24,21.462029,2.9985,0.193240469,0.848321643,3.13654003,1.22772517,0.647845727,0.628673899,0.769190019,1.138124835
24,21.45817,2.9985,0.193220094,0.848377232,3.135313129,1.227680075,0.647876827,0.628685176,0.769315742,1.137902549
24,21.454038,2.9985,0.193288517,0.848351609,3.138322965,1.227819043,0.647920467,0.628710585,0.76936368,1.138049789
24,21.449311,2.9985,0.193342775,0.848372266,3.132952721,1.227835653,0.647952395,0.628769393,0.769395356,1.138024029
24,21.44593,2.9985,0.193310701,0.84834151,3.144510736,1.227824461,0.647933149,0.628758438,0.769440162,1.137791155
24,21.442433,2.9985,0.193186999,0.84828938,3.142585037,1.227862441,0.647941145,0.628740239,0.76933113,1.137776876
24,21.438309,2.9985,0.193207003,0.848133114,3.150539084,1.227917537,0.6479416,0.628770562,0.76937525,1.137926895
24,21.435625,2.9985,0.193325182,0.848308655,3.155724638,1.228021042,0.648008999,0.628812384,0.769408576,1.138016263
24,21.432169,2.9985,0.193230265,0.848238118,3.135019705,1.227947232,0.648009446,0.628818425,0.769301001,1.137887869
24,21.429158,2.9985,0.193193967,0.848127841,3.152340846,1.227966119,0.647998012,0.628798024,0.769236507,1.138219162
24,21.426265,2.9985,0.193180802,0.84814146,3.152311045,1.228016736,0.648019057,0.628832447,0.769294916,1.137834285
24,21.423343,2.9985,0.193217436,0.848097411,0,1.228099332,0.648029566,0.628841233,0.769213385,1.137778859
24,21.421657,2.9985,0.19328522,0.848156579,3.151724691,1.22805697,0.648055847,0.62886607,0.769348783,1.138027481
24,21.419915,2.9985,0.193227368,0.848037515,3.137476541,1.228117489,0.648044603,0.62888164,0.769369319,1.137806623
24,21.417643,2.9985,0.193259904,0.848075963,3.139274176,1.228109384,0.648064935,0.628858148,0.76923367,1.137509356
24,21.416532,2.9985,0.193199104,0.848014262,3.139851791,1.228124259,0.648069189,0.628869117,0.769256419,1.137914893
24,21.41501,2.9985,0.193229646,0.848095764,3.142964844,1.228131349,0.648085643,0.628921335,0.769366233,1.137731704
24,21.413217,2.9985,0.193230913,0.848055632,3.143869775,1.228169984,0.648064081,0.628913316,0.769393497,1.137794447
24,21.41109,2.9985,0.193225123,0.848037831,3.149519135,1.228167452,0.648080421,0.628892286,0.769306764,1.137919058
24,21.409052,2.9985,0.193177414,0.847973804,3.142353867,1.228196129,0.648073919,0.628928576,0.769263388,1.137920282
24,21.408056,2.9985,0.193303838,0.848084275,3.147635948,1.228356736,0.648221007,0.628975047,0.769253003,1.137694085
24,21.406534,2.9985,0.193516162,0.84827464,3.14160435,1.228510532,0.648409971,0.629215797,0.769602499,1.138031135
24,21.405455,2.9985,0.193217396,0.847888102,3.150462387,1.228272611,0.648129852,0.628930361,0.76942195,1.13781634
24,21.405204,2.9985,0.193289065,0.848048199,3.140875329,1.228270802,0.648115584,0.628971824,0.769418148,1.137654312
24,21.40442,2.9985,0.193170013,0.847909346,3.150410847,1.22821848,0.648102634,0.628964489,0.769420274,1.137625481
24,21.402903,2.9985,0.193220129,0.847976225,3.146196348,1.228272922,0.648137576,0.628940704,0.769400531,1.137788083
25,21.595315,2.998,0.193009441,0.848706354,3.139882603,1.226915342,0.647418879,0.628143298,0.769221672,1.138895218
25,21.583925,2.998,0.192917178,0.848727346,3.139441344,1.226961561,0.647500624,0.628163878,0.769235838,1.138305002
25,21.572185,2.998,0.193049018,0.84884016,3.150012483,1.227048246,0.647503964,0.628270705,0.769303171,1.138607088
25,21.560288,2.998,0.193070558,0.848718781,3.149685762,1.227070375,0.64757471,0.628319868,0.76921913,1.138385431
25,21.551389,2.998,0.192959222,0.848668152,3.136757749,1.227199228,0.647588956,0.628336016,0.769252058,1.138288489
25,21.542364,2.998,0.193010822,0.84867407,3.157265981,1.227203442,0.647651367,0.628396823,0.769138101,1.138176229
25,21.533351,2.998,0.193142263,0.848695995,3.141724036,1.227354421,0.647659968,0.628431993,0.769228108,1.138331286
25,21.525256,2.998,0.193115577,0.848742385,3.136034862,1.227413956,0.647700289,0.628491906,0.769233955,1.138129226
25,21.518936,2.998,0.193139436,0.848680744,3.141067433,1.22743381,0.647719473,0.628497391,0.769276692,1.138397145
25,21.512952,2.998,0.193124164,0.84867276,3.143303557,1.227498663,0.647753231,0.628531259,0.769330194,1.138447148
25,21.506213,2.998,0.193133495,0.848627958,3.139325564,1.227551131,0.64776652,0.628554112,0.769323075,1.138578986
25,21.500901,2.998,0.193104659,0.848633843,3.124326647,1.227625655,0.647809954,0.628544099,0.76923784,1.138287372
25,21.495784,2.998,0.193107154,0.848538799,3.141640239,1.227638213,0.647803587,0.628573809,0.76936168,1.138433628
25,21.490603,2.998,0.193110907,0.848473051,3.142537188,1.227672182,0.647846836,0.628628176,0.76935766,1.13872701
25,21.485834,2.998,0.19312199,0.848462015,3.140863311,1.227703481,0.647863306,0.628640959,0.769330986,1.138304007
25,21.482164,2.998,0.193050414,0.848432284,3.137519624,1.227735982,0.647857199,0.628641338,0.769166742,1.138333744
25,21.478416,2.998,0.193070359,0.848339902,3.142086558,1.227818715,0.647880568,0.628668024,0.769312491,1.138264459
25,21.474768,2.998,0.193135619,0.848389198,3.145587746,1.22782306,0.647908421,0.628692389,0.769376912,1.13831467
25,21.471063,2.998,0.19317237,0.848422095,3.142996375,1.227908189,0.647925403,0.628711446,0.769404874,1.138263147
25,21.467509,2.998,0.19311624,0.848405595,3.147869482,1.227944652,0.647940787,0.62873544,0.769347944,1.138274694
25,21.465625,2.998,0.193150095,0.84838486,3.147934936,1.227926092,0.647936835,0.628718027,0.769258438,1.138175705
25,21.462443,2.998,0.193178849,0.848388822,3.135558834,1.227922013,0.647971215,0.628798015,0.769456888,1.138462722
25,21.46011,2.998,0.193072798,0.848223007,3.135933396,1.228014592,0.647950544,0.628714302,0.769368698,1.138126247
25,21.455215,2.998,0.193081495,0.848275984,3.149973495,1.228014431,0.648002595,0.628773124,0.769430039,1.137751468
25,21.452041,2.998,0.19311889,0.848271394,3.144384712,1.228057662,0.648012334,0.628833425,0.769168013,1.138044799
25,21.45067,2.998,0.193120343,0.848248721,3.146653938,1.228083188,0.64802401,0.628829099,0.769384782,1.138217554
25,21.448449,2.998,0.19309321,0.848214795,3.146054933,1.228080958,0.648029247,0.628815515,0.769425036,1.138201366
25,21.447078,2.998,0.193106026,0.848168985,3.148611608,1.22811335,0.64800263,0.628836437,0.769410428,1.138320601
25,21.445148,2.998,0.193131612,0.848161852,3.152889159,1.228131744,0.648031946,0.628787892,0.769412882,1.138214458
25,21.443036,2.998,0.193079879,0.848157807,3.146211102,1.228161594,0.648057145,0.62883549,0.769450982,1.137824974
25,21.441074,2.998,0.193107476,0.84825251,3.150039958,1.228146699,0.648084058,0.628876689,0.769412397,1.138140684
25,21.438633,2.998,0.193122233,0.848131296,3.137964433,1.228182647,0.648076149,0.62885507,0.769408889,1.138082879
25,21.43689,2.998,0.193084869,0.848119387,3.154924877,1.22822514,0.648076809,0.628864874,0.769293189,1.138129061
25,21.434578,2.998,0.193051121,0.848051529,3.140234511,1.228235321,0.648097622,0.628867638,0.769377986,1.138268778
25,21.433752,2.998,0.193079356,0.848044414,3.145058466,1.228256647,0.648094569,0.628877737,0.769386401,1.138080965
